2024-05-23 21:30:51,328 DEBUG   HandlerThread:910 [system_monitor.py:probe():223] {'os': 'Linux-6.1.85+-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2024-05-23T21:30:51.286624', 'startedAt': '2024-05-23T21:30:50.695754', 'docker': None, 'cuda': None, 'args': ('--break_data', 'False'), 'state': 'running', 'program': '/content/drive/MyDrive/UM_Thesis/MTS_Co_Clustering/TGAN/main.py', 'codePathLocal': 'main.py', 'codePath': 'TGAN/main.py', 'git': {'remote': 'https://AmirHosseinJazz:@github.com/AmirHosseinJazz/MTS_Co_Clustering.git', 'commit': '574db8d33a40b279e837e699f0ae800fdfe133c1'}, 'email': 'amirhossein.jazayeri@gmail.com', 'root': '/content/drive/MyDrive/UM_Thesis/MTS_Co_Clustering', 'host': 'fa5aac97d23e', 'username': 'root', 'executable': '/usr/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2200.2099999999996, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 201.22513961791992, 'used': 27.241924285888672}}, 'gpu': 'NVIDIA L4', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA L4', 'memory_total': 24152899584}], 'memory': {'total': 62.80423355102539}}
2024-05-23 21:30:51,328 INFO    HandlerThread:910 [system_monitor.py:probe():224] Finished collecting system info
2024-05-23 21:30:51,328 INFO    HandlerThread:910 [system_monitor.py:probe():227] Publishing system info
2024-05-23 21:30:51,332 INFO    HandlerThread:910 [system_monitor.py:probe():229] Finished publishing system info
2024-05-23 21:30:51,333 DEBUG   SenderThread:910 [sender.py:send():378] send: files
2024-05-23 21:30:51,333 INFO    SenderThread:910 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-05-23 21:30:51,685 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: python_packages
2024-05-23 21:30:51,685 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: stop_status
2024-05-23 21:30:51,686 DEBUG   SenderThread:910 [sender.py:send_request():405] send_request: python_packages
2024-05-23 21:30:51,690 DEBUG   SenderThread:910 [sender.py:send_request():405] send_request: stop_status
2024-05-23 21:30:51,695 INFO    wandb-upload_0:910 [upload_job.py:push():130] Uploaded file /tmp/tmpscwhzah4wandb/oevry6t3-wandb-metadata.json
2024-05-23 21:30:51,839 DEBUG   SenderThread:910 [sender.py:send():378] send: telemetry
2024-05-23 21:30:52,136 INFO    Thread-27 :910 [dir_watcher.py:_on_file_created():271] file/dir created: /content/drive/MyDrive/UM_Thesis/MTS_Co_Clustering/TGAN/wandb/run-20240523_213050-4l4m475o/files/requirements.txt
2024-05-23 21:30:52,137 INFO    Thread-27 :910 [dir_watcher.py:_on_file_created():271] file/dir created: /content/drive/MyDrive/UM_Thesis/MTS_Co_Clustering/TGAN/wandb/run-20240523_213050-4l4m475o/files/wandb-metadata.json
2024-05-23 21:30:52,336 DEBUG   SenderThread:910 [sender.py:send():378] send: telemetry
2024-05-23 21:30:52,529 DEBUG   SenderThread:910 [sender.py:send():378] send: telemetry
2024-05-23 21:30:53,137 INFO    Thread-27 :910 [dir_watcher.py:_on_file_created():271] file/dir created: /content/drive/MyDrive/UM_Thesis/MTS_Co_Clustering/TGAN/wandb/run-20240523_213050-4l4m475o/files/output.log
2024-05-23 21:30:54,409 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 21:30:54,409 DEBUG   SenderThread:910 [sender.py:send():378] send: telemetry
2024-05-23 21:30:55,252 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 21:30:55,253 DEBUG   SenderThread:910 [sender.py:send():378] send: history
2024-05-23 21:30:55,253 DEBUG   SenderThread:910 [sender.py:send_request():405] send_request: summary_record
2024-05-23 21:30:55,258 INFO    SenderThread:910 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-23 21:30:56,099 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 21:30:56,100 DEBUG   SenderThread:910 [sender.py:send():378] send: history
2024-05-23 21:30:56,100 DEBUG   SenderThread:910 [sender.py:send_request():405] send_request: summary_record
2024-05-23 21:30:56,101 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:30:56,124 INFO    SenderThread:910 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-23 21:30:56,144 INFO    Thread-27 :910 [dir_watcher.py:_on_file_created():271] file/dir created: /content/drive/MyDrive/UM_Thesis/MTS_Co_Clustering/TGAN/wandb/run-20240523_213050-4l4m475o/files/wandb-summary.json
2024-05-23 21:30:56,939 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 21:30:56,940 DEBUG   SenderThread:910 [sender.py:send():378] send: history
2024-05-23 21:30:56,940 DEBUG   SenderThread:910 [sender.py:send_request():405] send_request: summary_record
2024-05-23 21:30:56,945 INFO    SenderThread:910 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-23 21:30:57,772 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 21:30:57,773 DEBUG   SenderThread:910 [sender.py:send():378] send: history
2024-05-23 21:30:57,773 DEBUG   SenderThread:910 [sender.py:send_request():405] send_request: summary_record
2024-05-23 21:30:57,778 INFO    SenderThread:910 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-23 21:30:58,148 INFO    Thread-27 :910 [dir_watcher.py:_on_file_modified():288] file/dir modified: /content/drive/MyDrive/UM_Thesis/MTS_Co_Clustering/TGAN/wandb/run-20240523_213050-4l4m475o/files/wandb-summary.json
2024-05-23 21:31:01,156 INFO    Thread-27 :910 [dir_watcher.py:_on_file_modified():288] file/dir modified: /content/drive/MyDrive/UM_Thesis/MTS_Co_Clustering/TGAN/wandb/run-20240523_213050-4l4m475o/files/output.log
2024-05-23 21:31:01,285 INFO    cpu       :910 [interfaces.py:monitor():138] Process cpu has exited.
2024-05-23 21:31:01,286 DEBUG   SystemMonitor:910 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-23 21:31:01,286 DEBUG   SystemMonitor:910 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-23 21:31:01,286 DEBUG   SystemMonitor:910 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-23 21:31:01,288 DEBUG   SenderThread:910 [sender.py:send():378] send: stats
2024-05-23 21:31:01,288 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:31:06,289 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:31:11,290 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:31:16,291 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:31:18,687 INFO    StreamThr :910 [internal.py:wandb_internal():85] W&B internal server running at pid: 910, started at: 2024-05-23 21:31:18.684326
2024-05-23 21:31:18,690 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status
2024-05-23 21:31:18,695 INFO    WriterThread:910 [datastore.py:open_for_write():87] open: /content/drive/MyDrive/UM_Thesis/MTS_Co_Clustering/TGAN/wandb/run-20240523_213118-bferd9lm/run-bferd9lm.wandb
2024-05-23 21:31:18,699 DEBUG   SenderThread:910 [sender.py:send():378] send: header
2024-05-23 21:31:18,742 DEBUG   SenderThread:910 [sender.py:send():378] send: run
2024-05-23 21:31:18,971 INFO    SenderThread:910 [dir_watcher.py:__init__():211] watching files in: /content/drive/MyDrive/UM_Thesis/MTS_Co_Clustering/TGAN/wandb/run-20240523_213118-bferd9lm/files
2024-05-23 21:31:18,972 INFO    SenderThread:910 [sender.py:_start_run_threads():1123] run started: bferd9lm with start time 1716499878.684587
2024-05-23 21:31:18,992 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: check_version
2024-05-23 21:31:18,993 DEBUG   SenderThread:910 [sender.py:send_request():405] send_request: check_version
2024-05-23 21:31:19,119 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: run_start
2024-05-23 21:31:19,120 DEBUG   HandlerThread:910 [system_info.py:__init__():26] System info init
2024-05-23 21:31:19,120 DEBUG   HandlerThread:910 [system_info.py:__init__():41] System info init done
2024-05-23 21:31:19,120 INFO    HandlerThread:910 [system_monitor.py:start():194] Starting system monitor
2024-05-23 21:31:19,120 INFO    SystemMonitor:910 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-23 21:31:19,121 INFO    HandlerThread:910 [system_monitor.py:probe():214] Collecting system info
2024-05-23 21:31:19,121 INFO    SystemMonitor:910 [interfaces.py:start():188] Started cpu monitoring
2024-05-23 21:31:19,122 INFO    SystemMonitor:910 [interfaces.py:start():188] Started disk monitoring
2024-05-23 21:31:19,123 INFO    SystemMonitor:910 [interfaces.py:start():188] Started gpu monitoring
2024-05-23 21:31:19,124 INFO    SystemMonitor:910 [interfaces.py:start():188] Started memory monitoring
2024-05-23 21:31:19,125 INFO    SystemMonitor:910 [interfaces.py:start():188] Started network monitoring
2024-05-23 21:31:19,129 DEBUG   HandlerThread:910 [system_info.py:probe():150] Probing system
2024-05-23 21:31:19,134 DEBUG   HandlerThread:910 [system_info.py:_probe_git():135] Probing git
2024-05-23 21:31:19,182 DEBUG   HandlerThread:910 [system_info.py:_probe_git():143] Probing git done
2024-05-23 21:31:19,182 DEBUG   HandlerThread:910 [system_info.py:probe():198] Probing system done
2024-05-23 21:31:19,183 DEBUG   HandlerThread:910 [system_monitor.py:probe():223] {'os': 'Linux-6.1.85+-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2024-05-23T21:31:19.129897', 'startedAt': '2024-05-23T21:31:18.611639', 'docker': None, 'cuda': None, 'args': ('--break_data', 'false'), 'state': 'running', 'program': '/content/drive/MyDrive/UM_Thesis/MTS_Co_Clustering/TGAN/main.py', 'codePathLocal': 'main.py', 'codePath': 'TGAN/main.py', 'git': {'remote': 'https://AmirHosseinJazz:@github.com/AmirHosseinJazz/MTS_Co_Clustering.git', 'commit': '574db8d33a40b279e837e699f0ae800fdfe133c1'}, 'email': 'amirhossein.jazayeri@gmail.com', 'root': '/content/drive/MyDrive/UM_Thesis/MTS_Co_Clustering', 'host': 'fa5aac97d23e', 'username': 'root', 'executable': '/usr/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2200.2099999999996, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 201.22513961791992, 'used': 27.242225646972656}}, 'gpu': 'NVIDIA L4', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA L4', 'memory_total': 24152899584}], 'memory': {'total': 62.80423355102539}}
2024-05-23 21:31:19,183 INFO    HandlerThread:910 [system_monitor.py:probe():224] Finished collecting system info
2024-05-23 21:31:19,183 INFO    HandlerThread:910 [system_monitor.py:probe():227] Publishing system info
2024-05-23 21:31:19,188 INFO    HandlerThread:910 [system_monitor.py:probe():229] Finished publishing system info
2024-05-23 21:31:19,189 DEBUG   SenderThread:910 [sender.py:send():378] send: files
2024-05-23 21:31:19,189 INFO    SenderThread:910 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-05-23 21:31:19,548 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: python_packages
2024-05-23 21:31:19,549 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: stop_status
2024-05-23 21:31:19,549 DEBUG   SenderThread:910 [sender.py:send_request():405] send_request: python_packages
2024-05-23 21:31:19,555 DEBUG   SenderThread:910 [sender.py:send_request():405] send_request: stop_status
2024-05-23 21:31:19,601 INFO    wandb-upload_0:910 [upload_job.py:push():130] Uploaded file /tmp/tmpf0c7h2ctwandb/0vu5fcau-wandb-metadata.json
2024-05-23 21:31:19,660 DEBUG   SenderThread:910 [sender.py:send():378] send: telemetry
2024-05-23 21:31:19,974 INFO    Thread-40 :910 [dir_watcher.py:_on_file_created():271] file/dir created: /content/drive/MyDrive/UM_Thesis/MTS_Co_Clustering/TGAN/wandb/run-20240523_213118-bferd9lm/files/requirements.txt
2024-05-23 21:31:19,975 INFO    Thread-40 :910 [dir_watcher.py:_on_file_created():271] file/dir created: /content/drive/MyDrive/UM_Thesis/MTS_Co_Clustering/TGAN/wandb/run-20240523_213118-bferd9lm/files/wandb-metadata.json
2024-05-23 21:31:20,210 DEBUG   SenderThread:910 [sender.py:send():378] send: telemetry
2024-05-23 21:31:20,397 DEBUG   SenderThread:910 [sender.py:send():378] send: telemetry
2024-05-23 21:31:20,975 INFO    Thread-40 :910 [dir_watcher.py:_on_file_created():271] file/dir created: /content/drive/MyDrive/UM_Thesis/MTS_Co_Clustering/TGAN/wandb/run-20240523_213118-bferd9lm/files/output.log
2024-05-23 21:31:21,296 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:31:22,199 INFO    Thread-27 :910 [dir_watcher.py:_on_file_modified():288] file/dir modified: /content/drive/MyDrive/UM_Thesis/MTS_Co_Clustering/TGAN/wandb/run-20240523_213050-4l4m475o/files/config.yaml
2024-05-23 21:31:23,124 INFO    cpu       :910 [interfaces.py:monitor():138] Process cpu has exited.
2024-05-23 21:31:23,125 DEBUG   SystemMonitor:910 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-23 21:31:23,126 DEBUG   SystemMonitor:910 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-23 21:31:23,126 DEBUG   SystemMonitor:910 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-23 21:31:23,127 DEBUG   SenderThread:910 [sender.py:send():378] send: stats
2024-05-23 21:31:24,131 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:31:26,392 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:31:29,132 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:31:31,393 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:31:34,132 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:31:36,394 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:31:39,133 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:31:41,394 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:31:44,134 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:31:46,395 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:31:49,139 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:31:50,032 INFO    Thread-40 :910 [dir_watcher.py:_on_file_modified():288] file/dir modified: /content/drive/MyDrive/UM_Thesis/MTS_Co_Clustering/TGAN/wandb/run-20240523_213118-bferd9lm/files/config.yaml
2024-05-23 21:31:51,396 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:31:54,241 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:31:56,397 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:31:59,242 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:32:01,398 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:32:04,242 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:32:06,399 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:32:09,243 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:32:11,400 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:32:14,244 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:32:16,401 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:32:19,245 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:32:21,404 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:32:24,246 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 21:32:24,910 INFO    StreamThr :910 [internal.py:wandb_internal():85] W&B internal server running at pid: 910, started at: 2024-05-23 21:32:24.907935
2024-05-23 21:32:24,913 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: status
2024-05-23 21:32:24,917 INFO    WriterThread:910 [datastore.py:open_for_write():87] open: /content/drive/MyDrive/UM_Thesis/MTS_Co_Clustering/TGAN/wandb/run-20240523_213224-j61mxjso/run-j61mxjso.wandb
2024-05-23 21:32:24,919 DEBUG   SenderThread:910 [sender.py:send():378] send: header
2024-05-23 21:32:24,956 DEBUG   SenderThread:910 [sender.py:send():378] send: run
2024-05-23 21:32:25,208 INFO    SenderThread:910 [dir_watcher.py:__init__():211] watching files in: /content/drive/MyDrive/UM_Thesis/MTS_Co_Clustering/TGAN/wandb/run-20240523_213224-j61mxjso/files
2024-05-23 21:32:25,209 INFO    SenderThread:910 [sender.py:_start_run_threads():1123] run started: j61mxjso with start time 1716499944.908199
2024-05-23 21:32:25,230 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: check_version
2024-05-23 21:32:25,230 DEBUG   SenderThread:910 [sender.py:send_request():405] send_request: check_version
2024-05-23 21:32:25,358 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: run_start
2024-05-23 21:32:25,359 DEBUG   HandlerThread:910 [system_info.py:__init__():26] System info init
2024-05-23 21:32:25,359 DEBUG   HandlerThread:910 [system_info.py:__init__():41] System info init done
2024-05-23 21:32:25,359 INFO    HandlerThread:910 [system_monitor.py:start():194] Starting system monitor
2024-05-23 21:32:25,360 INFO    SystemMonitor:910 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-23 21:32:25,360 INFO    HandlerThread:910 [system_monitor.py:probe():214] Collecting system info
2024-05-23 21:32:25,361 INFO    SystemMonitor:910 [interfaces.py:start():188] Started cpu monitoring
2024-05-23 21:32:25,362 INFO    SystemMonitor:910 [interfaces.py:start():188] Started disk monitoring
2024-05-23 21:32:25,363 INFO    SystemMonitor:910 [interfaces.py:start():188] Started gpu monitoring
2024-05-23 21:32:25,364 INFO    SystemMonitor:910 [interfaces.py:start():188] Started memory monitoring
2024-05-23 21:32:25,365 INFO    SystemMonitor:910 [interfaces.py:start():188] Started network monitoring
2024-05-23 21:32:25,368 DEBUG   HandlerThread:910 [system_info.py:probe():150] Probing system
2024-05-23 21:32:25,372 DEBUG   HandlerThread:910 [system_info.py:_probe_git():135] Probing git
2024-05-23 21:32:25,413 DEBUG   HandlerThread:910 [system_info.py:_probe_git():143] Probing git done
2024-05-23 21:32:25,413 DEBUG   HandlerThread:910 [system_info.py:probe():198] Probing system done
2024-05-23 21:32:25,413 DEBUG   HandlerThread:910 [system_monitor.py:probe():223] {'os': 'Linux-6.1.85+-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2024-05-23T21:32:25.369248', 'startedAt': '2024-05-23T21:32:24.844980', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/content/drive/MyDrive/UM_Thesis/MTS_Co_Clustering/TGAN/main.py', 'codePathLocal': 'main.py', 'codePath': 'TGAN/main.py', 'git': {'remote': 'https://AmirHosseinJazz:@github.com/AmirHosseinJazz/MTS_Co_Clustering.git', 'commit': '574db8d33a40b279e837e699f0ae800fdfe133c1'}, 'email': 'amirhossein.jazayeri@gmail.com', 'root': '/content/drive/MyDrive/UM_Thesis/MTS_Co_Clustering', 'host': 'fa5aac97d23e', 'username': 'root', 'executable': '/usr/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2200.2099999999996, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}, {'current': 2200.21, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 201.22513961791992, 'used': 27.242511749267578}}, 'gpu': 'NVIDIA L4', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA L4', 'memory_total': 24152899584}], 'memory': {'total': 62.80423355102539}}
2024-05-23 21:32:25,414 INFO    HandlerThread:910 [system_monitor.py:probe():224] Finished collecting system info
2024-05-23 21:32:25,414 INFO    HandlerThread:910 [system_monitor.py:probe():227] Publishing system info
2024-05-23 21:32:25,418 INFO    HandlerThread:910 [system_monitor.py:probe():229] Finished publishing system info
2024-05-23 21:32:25,418 DEBUG   SenderThread:910 [sender.py:send():378] send: files
2024-05-23 21:32:25,419 INFO    SenderThread:910 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-05-23 21:32:25,777 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: python_packages
2024-05-23 21:32:25,778 DEBUG   SenderThread:910 [sender.py:send_request():405] send_request: python_packages
2024-05-23 21:32:25,779 DEBUG   HandlerThread:910 [handler.py:handle_request():158] handle_request: stop_status
2024-05-23 21:32:25,784 DEBUG   SenderThread:910 [sender.py:send_request():405] send_request: stop_status
2024-05-23 21:32:25,807 INFO    wandb-upload_0:910 [upload_job.py:push():130] Uploaded file /tmp/tmpw7o6j2x5wandb/k03wa6n7-wandb-metadata.json
2024-05-23 21:32:25,953 DEBUG   SenderThread:910 [sender.py:send():378] send: telemetry
2024-05-23 21:32:26,108 INFO    Thread-40 :910 [dir_watcher.py:_on_file_modified():288] file/dir modified: /content/drive/MyDrive/UM_Thesis/MTS_Co_Clustering/TGAN/wandb/run-20240523_213118-bferd9lm/files/output.log
2024-05-23 21:32:26,211 INFO    Thread-53 :910 [dir_watcher.py:_on_file_created():271] file/dir created: /content/drive/MyDrive/UM_Thesis/MTS_Co_Clustering/TGAN/wandb/run-20240523_213224-j61mxjso/files/requirements.txt
